id,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,attack_cat,label
3246,0.516206,tcp,FIN,10,6,588,268,29.058165,Fuzzers,1
3247,0.000007,narp,INT,2,0,200,0,142857.1409,DoS,1
3248,0.000003,crudp,INT,2,0,200,0,333333.3215,DoS,1
3249,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3250,0.000007,narp,INT,2,0,200,0,142857.1409,DoS,1
3251,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3252,0.000003,crudp,INT,2,0,200,0,333333.3215,Exploits,1
3253,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3254,0.000007,swipe,INT,2,0,200,0,142857.1409,DoS,1
3255,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3256,0.866541,tcp,FIN,8,8,364,510,17.310202,Exploits,1
3257,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3258,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3259,0.000007,swipe,INT,2,0,200,0,142857.1409,DoS,1
3260,0.000008,sccopmce,INT,2,0,200,0,125000.0003,DoS,1
3261,0.000007,unas,INT,2,0,200,0,142857.1409,Fuzzers,1
3262,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3263,0.000008,sccopmce,INT,2,0,200,0,125000.0003,DoS,1
3264,0.407506,tcp,FIN,10,6,694,268,36.809275,Fuzzers,1
3265,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3266,0.000007,unas,INT,2,0,200,0,142857.1409,DoS,1
3267,0.000008,sccopmce,INT,2,0,200,0,125000.0003,Exploits,1
3268,0.000009,skip,INT,2,0,200,0,111111.1072,Exploits,1
3269,0.000007,unas,INT,2,0,200,0,142857.1409,DoS,1
3270,0.000005,iplt,INT,2,0,200,0,200000.0051,DoS,1
3271,0.000009,skip,INT,2,0,200,0,111111.1072,Exploits,1
3272,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
3273,0.921987,ospf,INT,20,0,1280,0,20.607666,DoS,1
3274,0.000007,unas,INT,2,0,200,0,142857.1409,DoS,1
3275,0.000005,iplt,INT,2,0,200,0,200000.0051,DoS,1
3276,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3277,0.000009,sctp,INT,2,0,104,0,111111.1072,Backdoor,1
3278,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3279,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
3280,0.494914,tcp,FIN,14,8,928,956,42.431615,Exploits,1
3281,0.000009,sctp,INT,2,0,104,0,111111.1072,Exploits,1
3282,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
3283,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3284,0.000011,udp,INT,2,0,1882,0,90909.0902,Fuzzers,1
3285,0.000008,pipe,INT,2,0,200,0,125000.0003,Analysis,1
3286,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3287,0.000009,gre,INT,2,0,156,0,111111.1072,Reconnaissance,1
3288,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3289,0.000008,pipe,INT,2,0,200,0,125000.0003,DoS,1
3290,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3291,0.000008,pipe,INT,2,0,200,0,125000.0003,Exploits,1
3292,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3293,0.000009,gre,INT,2,0,156,0,111111.1072,DoS,1
3294,0.68683,tcp,FIN,12,8,998,752,27.663323,Fuzzers,1
3295,0.000005,sps,INT,2,0,200,0,200000.0051,DoS,1
3296,0.684855,tcp,FIN,10,6,588,268,21.902447,Fuzzers,1
3297,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
3298,0.000009,gre,INT,2,0,156,0,111111.1072,Exploits,1
3299,1.221107,tcp,FIN,12,10,1042,826,17.19751,Fuzzers,1
3300,0.000005,sps,INT,2,0,200,0,200000.0051,Exploits,1
3301,0.000008,iatp,INT,2,0,200,0,125000.0003,Exploits,1
3302,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
3303,0.175674,tcp,FIN,10,6,820,268,85.385427,Reconnaissance,1
3304,2.242691,tcp,FIN,12,10,994,796,9.363751,Fuzzers,1
3305,0.175826,tcp,FIN,10,6,1342,268,85.311616,DoS,1
3306,2.716886,tcp,FIN,12,8,1042,696,6.9933,Fuzzers,1
3307,0.000008,fc,INT,2,0,200,0,125000.0003,Exploits,1
3308,1.44354,tcp,FIN,16,12,904,642,18.70402,Fuzzers,1
3309,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3310,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
3311,1.438045,tcp,FIN,8,8,364,510,10.430828,Exploits,1
3312,0.000008,fc,INT,2,0,200,0,125000.0003,Exploits,1
3313,0.000008,sm,INT,2,0,200,0,125000.0003,DoS,1
3314,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3315,1.223103,tcp,FIN,38,22,30862,1966,48.237963,Exploits,1
3316,1.438045,tcp,FIN,8,8,364,510,10.430828,Exploits,1
3317,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
3318,0.000008,sm,INT,2,0,200,0,125000.0003,DoS,1
3319,6.198888,tcp,FIN,12,10,944,1518,3.387704,Exploits,1
3320,1.495849,tcp,FIN,14,8,5158,722,14.03885,Fuzzers,1
3321,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3322,0.000008,sctp,INT,2,0,200,0,125000.0003,Exploits,1
3323,0.738845,tcp,FIN,10,8,564,354,23.008886,Reconnaissance,1
3324,12.015089,tcp,FIN,144,42,162538,2840,15.397306,Exploits,1
3325,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3326,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
3327,0.000009,rsvp,INT,2,0,200,0,111111.1072,DoS,1
3328,0.000009,udp,INT,2,0,376,0,111111.1072,Shellcode,1
3329,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3330,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
3331,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3332,1.323405,tcp,FIN,14,10,5154,850,17.379411,Fuzzers,1
3333,0.338605,tcp,FIN,10,6,2128,268,44.299407,Exploits,1
3334,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
3335,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3336,1.621933,tcp,FIN,12,10,1110,816,12.947514,Fuzzers,1
3337,0.688778,tcp,FIN,22,40,1044,32326,88.562645,Exploits,1
3338,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
3339,1.987385,tcp,FIN,12,10,1106,796,10.566649,Fuzzers,1
3340,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
3341,0.70441,tcp,FIN,8,8,364,1934,21.294416,Exploits,1
3342,0.264593,tcp,FIN,10,6,896,268,56.690841,Exploits,1
3343,1.36347,tcp,FIN,12,8,4614,354,13.935034,Exploits,1
3344,0.000008,sm,INT,2,0,200,0,125000.0003,Exploits,1
3345,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
3346,0.751997,tcp,FIN,10,6,2696,268,19.946888,Exploits,1
3347,12.46926,tcp,FIN,106,532,4792,711538,51.085629,Exploits,1
3348,0.000005,smp,INT,2,0,200,0,200000.0051,Exploits,1
3349,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3350,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
3351,1.546992,tcp,FIN,12,8,1490,718,12.2819,Fuzzers,1
3352,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
3353,4.963587,tcp,FIN,10,8,1506,354,3.424943,Fuzzers,1
3354,0.624056,tcp,FIN,10,8,694,354,27.241146,Fuzzers,1
3355,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3356,1.816876,tcp,FIN,10,8,564,354,9.35672,Reconnaissance,1
3357,0.000008,isis,INT,2,0,200,0,125000.0003,DoS,1
3358,0.471119,tcp,FIN,18,62,1224,74045,167.685876,Exploits,1
3359,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3360,1.730964,tcp,FIN,12,10,1494,816,12.131968,Fuzzers,1
3361,0.000008,isis,INT,2,0,200,0,125000.0003,Exploits,1
3362,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3363,0.000007,udp,INT,2,0,168,0,142857.1409,Reconnaissance,1
3364,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
3365,1.485232,tcp,FIN,10,8,1296,354,11.446023,DoS,1
3366,0.000008,isis,INT,2,0,200,0,125000.0003,Exploits,1
3367,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3368,1.412029,tcp,FIN,10,8,1180,354,12.039413,Exploits,1
3369,1.196556,tcp,FIN,22,22,1154,1644,35.936472,Exploits,1
3370,0.000003,unas,INT,2,0,200,0,333333.3215,Fuzzers,1
3371,0.000008,isis,INT,2,0,200,0,125000.0003,Exploits,1
3372,1.242424,tcp,FIN,10,12,792,4196,16.902442,Exploits,1
3373,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3374,1.945771,tcp,FIN,14,12,756,682,12.848377,Fuzzers,1
3375,0.000006,udp,INT,2,0,168,0,166666.6608,Reconnaissance,1
3376,0.000003,unas,INT,2,0,200,0,333333.3215,Analysis,1
3377,0.000003,ptp,INT,2,0,200,0,333333.3215,Reconnaissance,1
3378,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3379,10.241008,tcp,FIN,10,8,564,354,1.659993,Reconnaissance,1
3380,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3381,0.000003,ptp,INT,2,0,200,0,333333.3215,DoS,1
3382,0.168175,tcp,FIN,10,6,634,268,89.192807,Shellcode,1
3383,1.470087,tcp,FIN,10,8,1006,354,11.563941,Exploits,1
3384,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3385,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3386,1.288157,tcp,FIN,10,8,892,354,13.197149,Exploits,1
3387,0.230777,tcp,FIN,10,8,812,2076,73.664188,Exploits,1
3388,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3389,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3390,0.536452,tcp,FIN,10,8,950,354,31.689695,Exploits,1
3391,0.676042,tcp,FIN,10,8,564,354,25.146366,Reconnaissance,1
3392,1.994894,tcp,FIN,12,10,1110,856,10.526875,Fuzzers,1
3393,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3394,1.681261,tcp,FIN,20,64,1582,74346,49.367708,Exploits,1
3395,0.670065,tcp,FIN,10,8,564,354,25.370674,Reconnaissance,1
3396,2.813805,tcp,FIN,108,24,135855,1042,46.556174,Exploits,1
3397,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3398,0.307328,tcp,FIN,12,14,1312,8290,81.346318,Exploits,1
3399,2.663656,tcp,FIN,14,12,698,682,9.385596,Fuzzers,1
3400,0.000009,sctp,INT,2,0,104,0,111111.1072,Reconnaissance,1
3401,0.827534,tcp,FIN,10,6,874,268,18.126143,Exploits,1
3402,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3403,0.253976,tcp,FIN,10,8,786,1860,66.935462,Exploits,1
3404,11.279786,tcp,FIN,26,30,1202,9712,4.875979,Exploits,1
3405,0.000009,sctp,INT,2,0,104,0,111111.1072,Reconnaissance,1
3406,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3407,0.000003,ptp,INT,2,0,200,0,333333.3215,DoS,1
3408,0.182009,tcp,FIN,10,6,1596,268,82.413509,DoS,1
3409,2.796565,tcp,FIN,12,10,1110,834,7.509212,Fuzzers,1
3410,0.000009,sctp,INT,2,0,104,0,111111.1072,DoS,1
3411,0.000003,ptp,INT,2,0,200,0,333333.3215,Exploits,1
3412,2.059947,tcp,FIN,12,10,1490,790,10.194437,Fuzzers,1
3413,0.000005,unas,INT,2,0,200,0,200000.0051,Exploits,1
3414,0.000009,sctp,INT,2,0,104,0,111111.1072,DoS,1
3415,0.687641,tcp,FIN,20,34,2426,37522,77.075099,Exploits,1
3416,28.213135,ospf,INT,20,0,1280,0,0.673445,DoS,1
3417,0.000009,unas,INT,2,0,200,0,111111.1072,DoS,1
3418,0.000009,sctp,INT,2,0,104,0,111111.1072,Exploits,1
3419,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
3420,28.213135,ospf,INT,20,0,1280,0,0.673445,Exploits,1
3421,0.000009,gre,INT,2,0,156,0,111111.1072,Fuzzers,1
3422,0.726598,tcp,FIN,10,8,564,354,23.396706,Reconnaissance,1
3423,0.000001,fire,INT,2,0,200,0,1000000.003,Analysis,1
3424,0.56265,tcp,FIN,8,10,364,3754,30.214164,Exploits,1
3425,0.000009,gre,INT,2,0,156,0,111111.1072,DoS,1
3426,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3427,0.191924,tcp,FIN,10,6,980,268,78.155934,Reconnaissance,1
3428,0.000001,fire,INT,2,0,200,0,1000000.003,DoS,1
3429,0.279499,tcp,FIN,10,8,812,1320,60.823117,DoS,1
3430,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3431,0.000009,gre,INT,2,0,156,0,111111.1072,DoS,1
3432,0.210782,tcp,FIN,10,10,810,6170,90.140522,Exploits,1
3433,0.000001,fire,INT,2,0,200,0,1000000.003,DoS,1
3434,0.492093,tcp,FIN,16,12,2986,2124,54.867678,Exploits,1
3435,0.160533,tcp,FIN,10,6,774,268,93.438735,Exploits,1
3436,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3437,0.000001,fire,INT,2,0,200,0,1000000.003,Exploits,1
3438,0.000012,udp,INT,2,0,168,0,83333.33039,Reconnaissance,1
3439,0.000009,gre,INT,2,0,156,0,111111.1072,DoS,1
3440,0.179295,tcp,FIN,10,8,848,3172,94.815805,Exploits,1
3441,0.000003,unas,INT,2,0,200,0,333333.3215,Reconnaissance,1
3442,0.000003,sctp,INT,2,0,776,0,333333.3215,DoS,1
3443,0.000009,gre,INT,2,0,156,0,111111.1072,Exploits,1
3444,0.000003,crtp,INT,2,0,200,0,333333.3215,DoS,1
3445,0.631595,tcp,FIN,10,8,564,354,26.915982,Reconnaissance,1
3446,0.000003,sctp,INT,2,0,776,0,333333.3215,Exploits,1
3447,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3448,0.000009,gre,INT,2,0,156,0,111111.1072,Exploits,1
3449,0.000008,sccopmce,INT,2,0,200,0,125000.0003,DoS,1
3450,0.275,tcp,FIN,10,8,808,1836,61.81818,Exploits,1
3451,0.000009,gre,INT,2,0,156,0,111111.1072,Exploits,1
3452,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
3453,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3454,0.237447,tcp,FIN,10,8,806,974,71.594926,Exploits,1
3455,0.000009,gre,INT,2,0,156,0,111111.1072,Exploits,1
3456,0.000005,iplt,INT,2,0,200,0,200000.0051,Fuzzers,1
3457,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
3458,0.189646,tcp,FIN,10,6,832,268,79.094732,Reconnaissance,1
3459,0.483924,tcp,FIN,10,14,744,9262,47.528124,Exploits,1
3460,0.000005,iplt,INT,2,0,200,0,200000.0051,DoS,1
3461,0.623422,tcp,FIN,10,8,564,354,27.268847,Reconnaissance,1
3462,0.217583,tcp,FIN,10,8,826,2712,78.131104,Exploits,1
3463,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
3464,4.075614,tcp,FIN,10,8,564,354,4.171151,Reconnaissance,1
3465,0.181598,tcp,FIN,10,6,862,268,82.600032,Reconnaissance,1
3466,0.000005,iplt,INT,2,0,200,0,200000.0051,DoS,1
3467,0.489758,ospf,INT,20,0,1040,0,38.794669,Exploits,1
3468,0.000008,unas,INT,2,0,200,0,125000.0003,Analysis,1
3469,0.198744,tcp,FIN,10,6,468,268,75.473977,DoS,1
3470,0.063164,udp,CON,4,4,2304,2304,110.822615,Exploits,1
3471,0.000005,iplt,INT,2,0,200,0,200000.0051,Exploits,1
3472,0.182989,tcp,FIN,10,6,1012,268,81.97214,Exploits,1
3473,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3474,0.000006,udp,INT,2,0,136,0,166666.6608,DoS,1
3475,0.698108,tcp,FIN,10,8,564,354,24.351532,Reconnaissance,1
3476,0.677459,tcp,FIN,24,20,6321,1714,63.472476,Exploits,1
3477,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3478,2.145322,tcp,FIN,14,8,9090,354,9.78874,Exploits,1
3479,0.877644,tcp,FIN,22,20,2741,1738,46.71598,Exploits,1
3480,0.000008,pipe,INT,2,0,200,0,125000.0003,DoS,1
3481,0.000006,unas,INT,2,0,200,0,166666.6608,Reconnaissance,1
3482,1.001106,tcp,FIN,10,10,838,3234,18.979009,Exploits,1
3483,0.466699,ospf,INT,18,0,2858,0,36.426047,DoS,1
3484,0.27232,tcp,FIN,12,8,1074,552,69.770857,Exploits,1
3485,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
3486,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
3487,0.000008,sctp,INT,2,0,200,0,125000.0003,DoS,1
3488,0.466699,ospf,INT,18,0,2858,0,36.426047,DoS,1
3489,0.44285,tcp,FIN,10,8,566,354,38.387716,Fuzzers,1
3490,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
3491,0.000008,sctp,INT,2,0,200,0,125000.0003,Exploits,1
3492,0.466699,ospf,INT,18,0,2858,0,36.426047,DoS,1
3493,0.652664,tcp,FIN,18,18,1018,2642,53.626368,Exploits,1
3494,0.000009,rsvp,INT,2,0,200,0,111111.1072,Fuzzers,1
3495,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
3496,0.913922,tcp,FIN,20,22,932,4806,44.861596,DoS,1
3497,0.466699,ospf,INT,18,0,2858,0,36.426047,Exploits,1
3498,0.309572,tcp,FIN,10,6,860,268,48.453993,Exploits,1
3499,0.000009,rsvp,INT,2,0,200,0,111111.1072,DoS,1
3500,0.2159,tcp,FIN,10,6,1178,268,69.476608,Exploits,1
3501,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3502,0.454001,tcp,FIN,8,8,364,896,33.039574,Exploits,1
3503,0.411744,tcp,FIN,10,6,674,268,36.430403,Fuzzers,1
3504,0.000009,rsvp,INT,2,0,200,0,111111.1072,DoS,1
3505,0.183187,tcp,FIN,10,10,848,4448,103.719154,Exploits,1
3506,0.683666,tcp,FIN,10,8,564,354,24.865944,Reconnaissance,1
3507,0.353714,tcp,FIN,10,8,794,1424,48.06143,Exploits,1
3508,0.18301,tcp,FIN,12,8,6008,420,103.819465,Exploits,1
3509,0.269164,tcp,FIN,10,8,826,948,63.158521,Exploits,1
3510,0.000009,rsvp,INT,2,0,200,0,111111.1072,Exploits,1
3511,0.000002,udp,INT,2,0,142,0,500000.0013,Shellcode,1
3512,0.673822,tcp,FIN,112,20,136021,870,194.413366,Exploits,1
3513,0.589632,tcp,FIN,22,46,1190,41224,113.630201,Exploits,1
3514,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
3515,0.43596,tcp,FIN,10,6,738,268,34.406827,Fuzzers,1
3516,0.206917,tcp,FIN,12,6,3848,268,82.158546,Exploits,1
3517,0.154529,tcp,FIN,12,6,6086,268,110.011709,Exploits,1
3518,0.00001,udp,INT,2,0,1996,0,100000.0025,Fuzzers,1
3519,0.707401,tcp,FIN,10,6,2530,268,21.204381,Fuzzers,1
3520,0.702103,tcp,FIN,10,14,802,10840,32.758725,Exploits,1
3521,0.000005,udp,INT,2,0,136,0,200000.0051,Reconnaissance,1
3522,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
3523,0.000004,udp,INT,2,0,1198,0,250000.0006,Fuzzers,1
3524,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3525,1.05305,tcp,FIN,10,6,566,268,14.244337,Fuzzers,1
3526,0.000001,unas,INT,2,0,200,0,1000000.003,Exploits,1
3527,0.000008,udp,INT,2,0,1270,0,125000.0003,Fuzzers,1
3528,0.451893,tcp,FIN,8,6,364,268,28.767872,DoS,1
3529,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3530,3.29123,tcp,FIN,24,22,1244,1608,13.6727,Exploits,1
3531,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3532,0.00001,udp,INT,2,0,2104,0,100000.0025,Fuzzers,1
3533,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3534,0.654784,tcp,FIN,10,6,506,268,22.908317,Fuzzers,1
3535,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3536,0.00001,udp,INT,2,0,886,0,100000.0025,Fuzzers,1
3537,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3538,0.465849,tcp,FIN,14,12,928,878,53.665457,Exploits,1
3539,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
3540,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3541,0.571147,tcp,FIN,10,6,2530,268,26.26294,Fuzzers,1
3542,0.000002,udp,INT,2,0,826,0,500000.0013,Fuzzers,1
3543,0.345555,tcp,FIN,16,56,1102,67183,205.466564,Exploits,1
3544,0.463268,tcp,FIN,10,6,546,268,32.378666,Fuzzers,1
3545,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
3546,0.00001,udp,INT,2,0,1016,0,100000.0025,Fuzzers,1
3547,0.486693,tcp,FIN,10,6,484,268,30.82025,Fuzzers,1
3548,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
3549,0.788317,tcp,FIN,20,22,970,4182,52.009533,Exploits,1
3550,0.245699,tcp,FIN,10,6,1076,268,61.050309,Exploits,1
3551,0.245491,tcp,FIN,10,6,484,268,61.102037,DoS,1
3552,0.00001,udp,INT,2,0,1462,0,100000.0025,Fuzzers,1
3553,0.000008,unas,INT,2,0,200,0,125000.0003,Reconnaissance,1
3554,0.489758,ospf,INT,20,0,1040,0,38.794669,DoS,1
3555,0.00001,udp,INT,2,0,1814,0,100000.0025,Fuzzers,1
3556,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
3557,0.505908,tcp,FIN,10,6,1984,268,29.649659,DoS,1
3558,0.429231,tcp,FIN,10,12,836,3856,48.924706,Exploits,1
3559,0.446223,tcp,FIN,10,10,548,468,42.579608,Backdoor,1
3560,0.209883,tcp,FIN,10,14,834,11956,109.584862,Exploits,1
3561,0.000009,unas,INT,2,0,200,0,111111.1072,Fuzzers,1
3562,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3563,0.421359,tcp,FIN,12,12,800,2760,54.585282,Exploits,1
3564,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
3565,0.199922,tcp,FIN,10,6,954,268,75.029263,Exploits,1
3566,0.796455,tcp,FIN,20,20,3756,1882,48.966983,Exploits,1
3567,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3568,0.362365,tcp,FIN,12,10,2832,645,57.952616,Exploits,1
3569,0.000008,unas,INT,2,0,200,0,125000.0003,Fuzzers,1
3570,0.303775,tcp,FIN,10,8,748,1018,55.96247,DoS,1
3571,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3572,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3573,0.426535,tcp,FIN,14,12,682,836,58.611836,Exploits,1
3574,1.027194,tcp,FIN,26,118,1614,149371,139.214206,DoS,1
3575,0.654355,tcp,FIN,10,8,564,354,25.979782,Reconnaissance,1
3576,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3577,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
3578,0.848511,tcp,FIN,10,8,564,354,20.035097,Reconnaissance,1
3579,0.000005,unas,INT,2,0,200,0,200000.0051,Fuzzers,1
3580,0.162486,tcp,FIN,10,6,524,268,92.315645,Shellcode,1
3581,9.049997,tcp,FIN,262,1700,11730,2285861,216.685147,Exploits,1
3582,0.483997,tcp,FIN,10,18,784,16746,55.785471,Exploits,1
3583,0.960523,tcp,FIN,24,64,1260,65428,90.575654,Exploits,1
3584,0.000005,unas,INT,2,0,200,0,200000.0051,Reconnaissance,1
3585,0.980594,tcp,FIN,32,116,1634,134758,149.90914,Exploits,1
3586,0.000009,unas,INT,2,0,200,0,111111.1072,Analysis,1
3587,0.47828,tcp,FIN,10,8,770,1148,35.544032,Exploits,1
3588,1.244202,ospf,INT,28,0,3024,0,21.700656,Exploits,1
3589,2.393494,tcp,FIN,18,8,10068,354,10.444982,Exploits,1
3590,0.000009,unas,INT,2,0,200,0,111111.1072,Exploits,1
3591,0.00001,udp,INT,2,0,168,0,100000.0025,Reconnaissance,1
3592,2.351249,tcp,FIN,62,320,2770,397983,162.041538,Exploits,1
3593,0.000005,unas,INT,2,0,200,0,200000.0051,DoS,1
3594,0.000003,unas,INT,2,0,200,0,333333.3215,Reconnaissance,1
3595,0.192329,tcp,FIN,10,6,1250,268,77.991357,Exploits,1
3596,0.000004,udp,INT,2,0,486,0,250000.0006,Shellcode,1
3597,0.000006,unas,INT,2,0,200,0,166666.6608,DoS,1
3598,0.279502,tcp,FIN,10,8,796,930,60.822462,DoS,1
3599,0.000003,unas,INT,2,0,200,0,333333.3215,DoS,1
3600,0.430619,tcp,FIN,12,22,1218,20312,76.633869,Exploits,1
3601,0.826856,tcp,FIN,10,8,1076,354,20.559807,Fuzzers,1
3602,0.000006,unas,INT,2,0,200,0,166666.6608,Exploits,1
3603,0.168566,tcp,FIN,10,6,846,268,88.985915,Exploits,1
3604,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
3605,0.410222,tcp,FIN,10,8,820,354,41.440976,Fuzzers,1
3606,1.052826,tcp,FIN,10,8,982,354,16.147017,Shellcode,1
3607,1.286601,tcp,FIN,10,8,1014,354,13.21311,Exploits,1
3608,0.29007,tcp,FIN,10,6,950,268,51.711656,Exploits,1
3609,0.168261,tcp,FIN,10,8,782,1372,101.03351,Exploits,1
3610,0.000003,unas,INT,2,0,200,0,333333.3215,Exploits,1
3611,0.32575,tcp,FIN,12,6,4200,268,52.187261,Exploits,1
3612,0.649162,tcp,FIN,10,6,1588,268,23.106713,Fuzzers,1
3613,0.171779,tcp,FIN,10,6,598,268,87.321497,Fuzzers,1
3614,0.483311,tcp,FIN,10,6,2194,268,31.035917,DoS,1
3615,0.890007,tcp,FIN,12,6,3678,268,19.100973,Fuzzers,1
3616,0.000008,unas,INT,2,0,200,0,125000.0003,DoS,1
3617,0.246581,tcp,FIN,10,6,510,268,60.831937,Fuzzers,1
3618,0.638083,tcp,FIN,16,44,1062,50419,92.464463,Exploits,1
3619,0.000008,unas,INT,2,0,200,0,125000.0003,Exploits,1
3620,0.00001,udp,INT,2,0,168,0,100000.0025,Reconnaissance,1
3621,0.000005,unas,INT,2,0,200,0,200000.0051,Fuzzers,1
3622,0.461035,tcp,FIN,10,8,510,354,36.873555,Fuzzers,1
3623,2.284743,tcp,FIN,240,52,294198,3218,127.366619,Exploits,1
3624,0.000003,udp,INT,2,0,138,0,333333.3215,Reconnaissance,1
3625,0.368199,tcp,FIN,10,6,2550,268,40.738841,Fuzzers,1
3626,0.000005,unas,INT,2,0,200,0,200000.0051,Analysis,1
3627,0.000005,unas,INT,2,0,200,0,200000.0051,Analysis,1
3628,0.235564,tcp,FIN,10,6,790,268,63.676964,Reconnaissance,1
